sid	text	aspect	sentiment
472	After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.	service	negative
472	After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.	food	negative
2223	The food was spicy and delicious.	food	positive
1035	A little overpriced but worth it once you take a bite.	food	positive
3649	Bartender was unable to tear himself away from friends at bar.	service	negative
1140	Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.	food	negative
2337	Dahkin also offers prix fixe lunch and buffet.	food	neutral
3474	You can barely see who you are with never mind have a conversation.	ambience	negative
2818	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.	food	positive
2818	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.	service	positive
1216	Great place to grab a hot bagel on the way to work.	food	positive
3530	It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).	food	negative
951	One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.	service	negative
1619	They brought glasses and the bottle, and just left the bottle at our table.	service	negative
1304	We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.	food	neutral
1304	We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.	service	neutral
1304	We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.	price	negative
1856	We were looking forward to nice glass of Sangria when we arrived.	food	positive
1335	While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.	food	positive
1335	While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.	service	negative
401	The service, however, was a bright flower in a garden.	service	positive
2944	We've been to Grocery three times and not once has an item on the menu disappointed.	food	positive
1344	A touch more jalapeno heat for contrast and it would have been very good indeed.	food	positive
1381	Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.	food	neutral
3658	We ate out in the back patio, which is worth it as it's cool and the music is hear well there.	ambience	positive
1840	The location is perfect.	ambience	positive
3536	The lunch special is an asbolute steal.	price	positive
1363	This food is asian-air fusion.	food	neutral
1065	Nothing fancy but really good food with pretty reasonable price.	food	positive
1065	Nothing fancy but really good food with pretty reasonable price.	price	positive
2137	The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.	food	positive
2137	The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.	service	positive
2042	Not worth the prices.	price	negative
1114	From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.	service	positive
233	Service was good and food is wonderful.	food	positive
233	Service was good and food is wonderful.	service	positive
3276	She gets 10 for her excellent service and advice.	service	positive
960	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	food	positive
3555	being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.	food	positive
1095	The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!	food	positive
1095	The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!	ambience	positive
696	I have eaten at Saul, many times, the food is always consistently, outrageously good.	food	positive
62	(Always ask the bartender for the SEASONAL beer!!!	food	positive
768	If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...	ambience	positive
3695	sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!	price	positive
211	Service and food is what any one would expect when spending that type of money.	food	neutral
211	Service and food is what any one would expect when spending that type of money.	service	neutral
524	LOVE the atmosphere - felt like I was in Paris.	ambience	positive
801	Every course was better than the next.	food	positive
266	The staff is incredibly helpful and attentive.	service	positive
1986	If presentation and service is your thing, then this magic show works.	service	positive
1240	Apparently, the good cook works then.	food	positive
1787	The Yellowtail was particularly good as well.	food	positive
2131	Everyone is welcomed in as family.	service	positive
2349	I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.	food	positive
2485	The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.	food	negative
2412	Spice is sleek, modern and cool with a menu that will not hurt your wallet.	ambience	positive
2412	Spice is sleek, modern and cool with a menu that will not hurt your wallet.	price	positive
2647	Patroon features a nice cigar bar and has great staff.	service	positive
2647	Patroon features a nice cigar bar and has great staff.	ambience	positive
714	Very affordable and excellent ambient!	ambience	positive
714	Very affordable and excellent ambient!	price	positive
3002	More important, the sushi rivals the best in Tokyo.	food	positive
2616	I have never had cheescake like this.	food	positive
2410	My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.	service	negative
3206	Its a go-to for dates as well as entertaining out of town guests.	ambience	positive
837	Why do people rave about the ambience.	ambience	negative
1343	Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	food	positive
348	Great sushi experience.	food	positive
1956	If you're looking for a great meal at a decent price, go to Del Frisco's!	food	positive
1956	If you're looking for a great meal at a decent price, go to Del Frisco's!	price	positive
2039	They charge $6.00 for rice.	price	negative
2990	My steak au poivre was one of the worst I've had.	food	negative
1779	The owner and staff are all Japanese as well and that adds to the entire ambiance.	ambience	positive
142	Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	food	positive
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	food	positive
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	service	positive
812	The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	food	positive
812	The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	service	positive
218	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	food	positive
218	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	service	positive
2239	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	price	positive
3493	Ambience is delightful, service impeccable.	service	positive
3493	Ambience is delightful, service impeccable.	ambience	positive
503	Service was excellent, and the AC worked very well too (thank God, it was hot!).	service	positive
503	Service was excellent, and the AC worked very well too (thank God, it was hot!).	ambience	positive
2094	Tasty but expensive.	food	positive
2094	Tasty but expensive.	price	negative
3236	You get the sense that the people there care about their restaurant and about your experience and that is very nice.	service	positive
1606	Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	food	positive
1606	Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	service	positive
300	My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!	food	positive
2334	Although be warned their dinner menu to sit and take out prices are different.	price	neutral
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	food	positive
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	service	positive
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	ambience	positive
1424	my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.	food	positive
1294	They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	food	negative
316	There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!	price	positive
1317	But for whatever reason, prices are about twice as high.	price	negative
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	service	negative
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	price	negative
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	food	negative
1281	Great atmoshere and worth every bit.	ambience	positive
2262	The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	food	positive
3456	The staff was knowledgeable and full of personality.	service	positive
1738	Great staff.	service	positive
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	service	negative
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	price	negative
1117	To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.	food	positive
306	The banana tower is an amazing dessert as well.	food	positive
94	Excellent atmosphere, delicious dishes good and friendly service.	food	positive
94	Excellent atmosphere, delicious dishes good and friendly service.	service	positive
94	Excellent atmosphere, delicious dishes good and friendly service.	ambience	positive
1015	A cool place to hang with your friends for a couple of healthy drinks and desserts.	food	positive
1015	A cool place to hang with your friends for a couple of healthy drinks and desserts.	ambience	positive
1901	Great vibe, lots of people.	ambience	positive
2771	Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	ambience	negative
2793	But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.	food	negative
2332	Great food and the prices are very reasonable.	food	positive
2332	Great food and the prices are very reasonable.	price	positive
58	A cool bar with great food, and tons of excellent beer.	food	positive
58	A cool bar with great food, and tons of excellent beer.	ambience	positive
536	Be sure to try the seasonal, and always delicious, specials.	food	positive
869	The ambience is authentic and relaxing and we have always received attentive and prompt service.	ambience	positive
869	The ambience is authentic and relaxing and we have always received attentive and prompt service.	service	positive
2961	Fresh, authentic, french cuisine in substantial portions.	food	positive
1355	Drinks got screwed up, she acted put upon.	service	negative
2085	The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.	food	positive
1173	At 5 dumplings for $1, you just cannot go wrong.	price	positive
1470	But the pizza is way to expensive.	price	negative
2457	And the staff is also young, energeic and hot!!!!	service	positive
505	Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.	food	positive
1595	We had a wonderful meal at Naples 45 a month ago on a visit to NYC.	food	positive
2150	Good drink.	food	positive
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	food	positive
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	service	positive
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	ambience	positive
3064	Romantic if you want it to be (brightly lit).	ambience	positive
255	My chow fun and chow see was really bland and oily.	food	negative
828	Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!	ambience	positive
3553	we did notice however, that some tables had what looked like pita instead of naan.	service	negative
315	I didn't take a look at the rest menu, but the oysters were fantastic.	food	positive
3282	The grilled cheese at home afterwards was better.!!	food	negative
1883	We were pleasantly greeted.	service	positive
2219	The red sliding doors may be unique but they do not block off the cold air from the outside.	ambience	negative
666	Great service, great food.	food	positive
666	Great service, great food.	service	positive
1910	The food is expensive, but worth every bite.	price	negative
1910	The food is expensive, but worth every bite.	food	positive
1018	sometimes i get bad food and bad service, sometimes i get good good and bad service.	service	negative
39	When we were finally seated our waitress came by twice-1 for our order and 2-for our check.	service	negative
2247	In summer-eat outside on a terrace (another great feature of Suan)!!!	ambience	positive
2458	It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...	food	positive
2458	It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...	ambience	positive
1959	We did have to wait at the bar for approx.	service	negative
3228	If you love seafood, you would love this place!	food	positive
1837	Good, fast service.	service	positive
2333	Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.	food	positive
2333	Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.	price	positive
1296	They charge different prices all the time.	price	negative
2245	I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.	service	negative
2245	I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.	price	negative
2028	My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.	food	positive
1916	It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.	ambience	positive
343	It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.	food	negative
165	In terms of the food itself -- nothing special, we limited ourselves to several appetizers.	food	neutral
2508	Love the Jazz bands on Fri and Sat.	ambience	positive
492	The servers give you some sample slices of your order while you wait (shortly I might add).	service	positive
1886	The service was ok.	service	neutral
3512	When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.	service	negative
3156	Don't expect to sit down inside though, there are only a few tables and they are always full.	ambience	negative
1947	The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!	food	positive
1947	The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!	service	positive
1947	The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!	ambience	positive
1929	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	food	positive
1929	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	service	positive
740	The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.	service	negative
2797	it's the only place you can get yummy authentic japanese comfort food.	food	positive
409	We took advanatage of the half price sushi deal on saturday so it was well worth it.	price	positive
3442	we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.	service	positive
2878	This place is cool enough to be in the East Village, but French enough to make you feel like you could be in a bistro in a back alley in Paris.	ambience	positive
3186	The staff are attentive, and have smiles on their faces.	service	positive
654	This is the BEST Shabu-Shabu Restaurant in the Try-State Area.	food	positive
52	No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.	ambience	positive
2125	Largest and freshest pieces of sushi, and delicious!	food	positive
3371	Even the pasta is delicious here (a rarity in New York pizza restaurants).	food	positive
2115	but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.	food	negative
1546	Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.	service	negative
753	After my 3rd time the manager remembered me and treated me like an usual customer.	service	positive
3505	When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.	service	positive
3505	When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.	food	positive
1747	Wait staff is blantently unappreciative of your business but its the best pie on the UWS!	food	positive
1747	Wait staff is blantently unappreciative of your business but its the best pie on the UWS!	service	negative
1481	The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.	food	positive
1767	Fish is so very fresh.	food	positive
634	The prices were CHEAP compared to the quality of service and food.	price	positive
634	The prices were CHEAP compared to the quality of service and food.	service	positive
634	The prices were CHEAP compared to the quality of service and food.	food	positive
968	Top spot in town for Vietnamese classics, better than places that cost a lot more.	food	positive
968	Top spot in town for Vietnamese classics, better than places that cost a lot more.	price	positive
2300	less wait time for me!	service	positive
2136	This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.	food	positive
2136	This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.	ambience	positive
1039	The decor is really blah, and not at all hip or happening.	ambience	negative
3138	Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.	ambience	positive
2597	I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.	food	positive
715	We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.	food	negative
2160	They have a huge selection of different cream cheeses and all of their salads are great.	food	positive
3437	The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.	food	positive
939	The food was authentic.	food	positive
3140	The dim sum is delectable while the prices are quite easy on the wallet.	food	positive
3140	The dim sum is delectable while the prices are quite easy on the wallet.	price	positive
1714	I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.	food	positive
256	Okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.	food	negative
764	I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.	food	negative
1329	We had reservations at 9pm, but was not seated until 10:15pm.	service	negative
3198	We had Pam's special fried fish and it was amazing.	food	positive
3325	There is no excuse for such lousy service!	service	negative
3304	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.	food	positive
3203	Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.	food	positive
3203	Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.	price	negative
3499	Not enough wines by the glass either.	food	negative
694	I had the duck breast special on my last visit and it was incredible.	food	positive
831	I must say it's a little pricey for the food because it was not as spectacular as the view.	price	negative
271	These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.	food	positive
2677	Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.	ambience	negative
844	No gimmicks here -- the food speaks for itself in its freshness and preparation.	food	positive
551	We were worried we would have trouble getting in, but somehow managed to have a short wait.	service	positive
3709	My wife had the fried shrimp which are huge and loved it.	food	positive
386	Everything I had was good, and I'm a eater.	food	positive
1704	One should not go to Lucky Strike for the food.	food	negative
1196	The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.	service	negative
3689	We could only get through an appetizer and cheese fondue.	food	neutral
1379	To me it exemplifies Soho, cute, artsy, interesting.	ambience	positive
2142	Try everything for that matter, it is all good.	food	positive
3472	Both times we waited well over a half hour for a table (even though we had reservations).	service	negative
16	night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.	service	positive
2253	Try the green curry!!!	food	positive
3425	We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	food	positive
2698	We were also seated promptly at the time of our reservation and the service was very quick and professional.	service	positive
2496	You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.	food	positive
2496	You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.	service	positive
124	The food there are sastifying.	food	positive
630	I highly recommend visiting this restaurant and having dinner and drinks!	food	positive
267	The bar is very well stocked with interesting beers and well priced wines.	food	positive
2657	Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).	service	negative
920	The food was good.	food	positive
2976	Great wine selection, Gigondas is worth the price, and the house champagne is a great value.	food	positive
2408	at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.	ambience	negative
304	I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.	food	positive
3225	I particularly love their yellowfun tuna and their mussel selection.	food	positive
2348	We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.	ambience	positive
921	The place was nice and calm.	ambience	positive
532	Cheese plate is a varied delight and great bargain at $10.	food	positive
532	Cheese plate is a varied delight and great bargain at $10.	price	positive
1972	I could have drank 4 glasses of water and still been parched - so watch out.	food	negative
553	When we sat, we got great and fast service.	service	positive
1681	Most of the servers are very attentive, friendly and quite attractive.	service	positive
1734	Service is average.	service	neutral
2558	But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).	food	positive
3683	They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.	service	negative
2715	The steak is good, the fish is good and the sushi was surprisingly great.	food	positive
3513	The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.	service	negative
3513	The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.	ambience	negative
3299	For myself and family we would only go here to celebrate an occassion, I do prefer smaller, quiter restaurants.	ambience	neutral
2148	They all know you.	service	positive
2192	My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.	food	positive
2192	My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.	ambience	positive
2020	We ended the dinner with a surprisingly light and flaky apple tarte tatin.	food	positive
915	The buffet had a nice selection.	food	positive
1768	Waitstaff are very friendly.	service	positive
3052	Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.	ambience	neutral
1664	Service was slow had to wait to order and get food although not crowded.	service	negative
1274	It's only $1.95 for a regular slice and $4.00 for a slice with a mushroom, not mushrooms.	price	positive
481	There is a real gallery of stars that have visited.	ambience	neutral
2827	The food was below average, the service was pathetic, there was no ambience at all.	food	negative
2827	The food was below average, the service was pathetic, there was no ambience at all.	service	negative
2827	The food was below average, the service was pathetic, there was no ambience at all.	ambience	negative
1585	I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.	ambience	positive
3443	service was efficient courteous.	service	positive
412	The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.	food	negative
2154	They are the best bagels I've had.	food	positive
426	Toons has recently been redone, so it's now a very attractive space.	ambience	positive
1964	$160 for 2 filets, 2 sides, an appetizer and drinks.	food	neutral
1964	$160 for 2 filets, 2 sides, an appetizer and drinks.	price	neutral
3380	While the prices are nothing special, the portions are huge.	price	positive
3380	While the prices are nothing special, the portions are huge.	food	positive
3185	Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.	ambience	positive
3185	Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.	food	positive
718	However, I think this place is a good hang out spot.	ambience	positive
2848	The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.	price	negative
2848	The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.	food	positive
523	The wine list is extensive and impressive.	food	positive
1497	We had the most wonderful waitress.	service	positive
2697	The quail was fantastic and unique and the pastas were full of flavor.	food	positive
876	When we left at 8:00 PM, it was packed and noisy.	ambience	negative
1116	The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.	food	positive
3001	The staff is courteous and friendly.	service	positive
2067	Decor is nice though service can be spotty.	service	positive
2067	Decor is nice though service can be spotty.	ambience	positive
2491	Aside from the rushed service, we were very impressed with the food and the drinks.	food	positive
2491	Aside from the rushed service, we were very impressed with the food and the drinks.	service	negative
1045	Make sure you have the Spicy Scallop roll.. .	food	positive
2895	I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar.	price	positive
2895	I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar.	food	positive
1650	This big draw is the all you can sushi here for $19.95!	price	positive
1527	we spent 50 $$ definetly will come back with my friends!!!	price	positive
1835	Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.	service	negative
208	The specials are usually quite good too.	food	positive
1023	They've the best desserts and mixed drinks as well as snack foods.	food	positive
85	Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.	food	positive
609	Really cool stauff inside.	ambience	positive
3417	While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.	ambience	positive
3417	While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.	food	negative
602	The best burger I have had in the Village.	food	positive
488	I would have gotten some cole slaw and a knish if my stomach had more space.	food	positive
3026	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	food	positive
3026	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	service	positive
3026	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	ambience	positive
1062	Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.	service	negative
552	As always we had a great glass of wine while we waited.	food	positive
1722	The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).	service	positive
1218	Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?	ambience	negative
509	Service was very good and warm.	service	positive
2318	For dinner I had the chicken tikka-masala and some garlic naan.	food	neutral
2676	Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.	ambience	positive
1965	Like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.	ambience	negative
1965	Like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.	service	negative
3317	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.	food	positive
3317	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.	ambience	positive
1745	Also, because it is so thin, it gets cold very quickly and its not that filling.	food	negative
3527	The food is nothing like its menu description.	food	negative
1387	Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.	food	positive
3629	It's just O.K. pizza.	food	neutral
594	The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.	food	neutral
262	It's a small cute restaurant.	ambience	positive
2871	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.	food	positive
2871	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.	ambience	positive
46	The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.	food	positive
656	Thius is a must for anyone who loves Shabu-Shabu.	food	positive
1301	The food was absolutely horrible!	food	negative
3648	Restaurant was dirty and unkempt.	ambience	negative
3134	The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.	service	negative
3134	The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.	food	positive
2643	The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.	food	positive
1655	Not the greatest sushi place, but excellent for a $19.95 all you can eat.	food	neutral
1655	Not the greatest sushi place, but excellent for a $19.95 all you can eat.	price	positive
1254	The Thai ice tea was amazingly smooth and yummy!	food	positive
3021	We've never had any problems with the staff but maybe we've been lucky?	service	positive
1665	Drinks way over priced.	price	negative
2432	The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.	service	negative
2230	What I didn't like was how the food came right after it was ordered.	food	negative
574	Moderate prices.	price	neutral
3229	I think I've had some the best meals of my life at minnow.	food	positive
3053	This tiny restaurant is as cozy as it gets, with that certain Parisian flair.	ambience	neutral
2070	Most importantly, food is excellent.	food	positive
335	The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.	service	positive
1845	However, service was as plain as sesame crusted Salmon I had.	service	neutral
1845	However, service was as plain as sesame crusted Salmon I had.	food	neutral
3571	The food was mediocre at best but it was the horrible service that made me vow never to go back.	food	neutral
3571	The food was mediocre at best but it was the horrible service that made me vow never to go back.	service	negative
2415	You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.	food	positive
2415	You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.	ambience	positive
2415	You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.	price	positive
8	The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.	service	negative
1713	Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!	food	positive
1713	Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!	price	negative
946	We only ordered desserts and drinks, but no refills were offered.	service	negative
982	the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.	food	positive
1323	The music is the best among all the Indian restaurants I have visited.	ambience	positive
2899	The bread and lamb chops I had before the meal were quite good, however.	food	positive
584	Rao's has the best service and atmosphere in NYC.	service	positive
584	Rao's has the best service and atmosphere in NYC.	ambience	positive
3048	They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.	service	negative
1322	one of the best Chicken Tikka Masala.	food	positive
2089	Excellent dumplings served amid clean, chic decor.	food	positive
2089	Excellent dumplings served amid clean, chic decor.	ambience	positive
184	The kitchen however, is almost always slow.	service	negative
